bucket_start,machine_id,availability,performance,quality,oee,good_parts,total_parts,scrap_parts,scrap_rate,energy_total_kwh,energy_productive_kwh,energy_non_productive_kwh,energy_non_productive_stop_kwh,good_cycle_energy_kwh,cycle_energy_per_good_part_kwh,system_energy_per_good_part_kwh,non_productive_energy_ratio,planned_time_sec,availability_loss_sec,ideal_cycle_time_total_sec,actual_cycle_time_total_sec
2026-03-05 08:00:00+00:00,DMU50_001,0.7666666666666667,0.9743170893023054,0.6,0.44818586107906055,6,10,4,0.4,39.40956,34.17051,3.94086,1.29819,11.17481,1.8624683333333334,6.5682599999999995,0.1329385560254923,14400.0,3360.0,4440.0,4557.0380000000005
2026-03-05 12:00:00+00:00,DMU50_001,0.7833333333333333,0.9842341631050779,0.6666666666666666,0.5139889518437629,10,15,5,0.3333333333333333,42.15085,36.96859,3.83322,1.34904,19.282130000000002,1.9282130000000002,4.215085,0.12294556337535303,14400.0,3120.0,6420.0,6522.838
2026-03-05 16:00:00+00:00,DMU50_001,0.7541666666666667,0.9688908951781161,0.7272727272727273,0.5314219758401182,8,11,3,0.2727272727272727,41.20361,35.84165,4.32231,1.03965,17.8999,2.2374875,5.15045125,0.1301332577412513,14400.0,3540.0,5280.0,5449.530000000001
2026-03-05 20:00:00+00:00,DMU50_001,0.7916666666666666,0.9769909959193303,0.6666666666666666,0.515634136735202,8,12,4,0.3333333333333333,41.99147,37.702349999999996,3.6576999999999997,0.63142,17.69818,2.2122725,5.24893375,0.10214264944761399,14400.0,3000.0,5640.0,5772.827
2026-03-06 00:00:00+00:00,DMU50_001,0.7791666666666667,0.9822768429835805,0.6153846153846154,0.47098915291776816,8,13,5,0.38461538461538464,41.266040000000004,35.87812,3.87586,1.51206,15.4746,1.934325,5.1582550000000005,0.13056547223818904,14400.0,3180.0,5520.0,5619.597
2026-03-06 04:00:00+00:00,DMU50_001,0.8125,0.9813215195879375,0.7142857142857143,0.5695169533322851,10,14,4,0.2857142857142857,42.50541,37.26051,3.60791,1.63699,19.53582,1.9535820000000002,4.250541,0.12339370447197191,14400.0,2700.0,5940.0,6053.062
2026-03-06 08:00:00+00:00,DMU50_001,0.7666666666666667,0.9866736995609612,0.6428571428571429,0.4862891804979023,9,14,5,0.35714285714285715,42.77772,36.95266,4.6119900000000005,1.21307,18.35088,2.0389866666666667,4.753080000000001,0.13617041768472,14400.0,3360.0,6360.0,6445.900000000001
2026-03-06 12:00:00+00:00,DMU50_001,0.7916666666666666,0.9772591482967266,0.6666666666666666,0.51577566160105,10,15,5,0.3333333333333333,42.8268,36.8524,4.46016,1.51424,18.752119999999998,1.8752119999999999,4.28268,0.13950143368171333,14400.0,3000.0,6240.0,6385.205
2026-03-06 16:00:00+00:00,DMU50_001,0.7958333333333333,0.9728773900087273,0.6666666666666666,0.5161655041435191,8,12,4,0.3333333333333333,41.41632,36.2363,3.57307,1.6069499999999999,16.08569,2.01071125,5.17704,0.12507195231251836,14400.0,2940.0,5460.0,5612.218000000001
2026-03-06 20:00:00+00:00,DMU50_001,0.8083333333333333,0.9717666243197635,0.6363636363636364,0.49987086205539344,7,11,4,0.36363636363636365,40.93321,36.0366,3.6568,1.23981,14.3531,2.050442857142857,5.847601428571429,0.1196243832330765,14400.0,2760.0,4920.0,5062.9439999999995
2026-03-07 00:00:00+00:00,DMU50_001,0.7333333333333333,0.9790870347180924,0.6666666666666666,0.47866477252884515,8,12,4,0.3333333333333333,39.44601,33.7553,3.57797,2.11274,15.83229,1.97903625,4.93075125,0.14426579519703006,14400.0,3840.0,5280.0,5392.779
2026-03-07 04:00:00+00:00,DMU50_001,0.7458333333333333,0.9779971026835833,0.6875,0.5014782018708269,11,16,5,0.3125,43.39795,37.59697,4.95332,0.8476600000000001,21.453310000000002,1.9503009090909094,3.945268181818182,0.13366944751998655,14400.0,3660.0,6720.0,6871.186
2026-03-07 08:00:00+00:00,DMU50_001,0.725,0.9821961732594051,0.6875,0.4895634051089848,11,16,5,0.3125,42.82332,37.72584,3.73425,1.36323,21.23076,1.930069090909091,3.893029090909091,0.11903514253448821,14400.0,3960.0,6780.0,6902.897999999999
2026-03-07 12:00:00+00:00,DMU50_001,0.7208333333333333,0.9828706264327779,0.6666666666666666,0.47232393992464045,8,12,4,0.3333333333333333,39.89438,33.97292,4.22898,1.69248,16.77053,2.09631625,4.9867975,0.14842842525689082,14400.0,4020.0,5340.0,5433.065
2026-03-07 16:00:00+00:00,DMU50_001,0.8,0.9860189770435291,0.6666666666666666,0.5258767877565489,8,12,4,0.3333333333333333,40.43714,33.800940000000004,4.97279,1.66341,15.21824,1.90228,5.0546425,0.1641115073914723,14400.0,2880.0,5160.0,5233.165
2026-03-07 20:00:00+00:00,DMU50_001,0.7958333333333333,0.9672183505501558,0.6666666666666666,0.5131630693196659,8,12,4,0.3333333333333333,42.140119999999996,37.51444,3.17521,1.4504700000000001,17.53374,2.1917175,5.2675149999999995,0.10976902771040994,14400.0,2940.0,5760.0,5955.222
2026-03-08 00:00:00+00:00,DMU50_001,0.8333333333333334,0.9867834276048868,0.6428571428571429,0.5286339790740466,9,14,5,0.35714285714285715,43.32537,38.40019,3.71994,1.20524,17.7259,1.9695444444444443,4.81393,0.11367889068229539,14400.0,2400.0,6240.0,6323.576
2026-03-08 04:00:00+00:00,DMU50_001,0.7458333333333333,0.9869358718098024,0.6666666666666666,0.49072644737209614,8,12,4,0.3333333333333333,39.668310000000005,33.52417,4.34307,1.8010700000000002,15.64799,1.95599875,4.958538750000001,0.15488786893114426,14400.0,3660.0,5100.0,5167.509
2026-03-08 08:00:00+00:00,DMU50_001,0.775,0.9902866828901261,0.6923076923076923,0.5313268933198946,9,13,4,0.3076923076923077,41.59996,36.48743,4.47229,0.6402399999999999,17.68521,1.9650233333333336,4.622217777777778,0.12289747393987877,14400.0,3240.0,5820.0,5877.086
2026-03-08 12:00:00+00:00,DMU50_001,0.8041666666666667,0.9939518264681437,0.6,0.4795817562708793,6,10,4,0.4,39.3231,33.35313,4.61511,1.35486,11.01947,1.8365783333333334,6.55385,0.15181839682018966,14400.0,2820.0,4260.0,4285.9220000000005
2026-03-08 16:00:00+00:00,DMU50_001,0.7833333333333333,0.9884730315726524,0.7058823529411765,0.5465674409872314,12,17,5,0.29411764705882354,44.43033,39.53827,3.77272,1.11934,23.12086,1.9267383333333334,3.7025275,0.11010631701362561,14400.0,3120.0,7200.0,7283.9619999999995
2026-03-08 20:00:00+00:00,DMU50_001,0.8333333333333334,0.9890527170985431,0.6666666666666666,0.5494737317214129,10,15,5,0.3333333333333333,44.55054,39.83209,4.36437,0.35408,20.43557,2.043557,4.455054,0.10591229646150192,14400.0,2400.0,6720.0,6794.38
2026-03-09 00:00:00+00:00,DMU50_001,0.7625,0.9918648251461587,0.6363636363636364,0.4812798640197838,7,11,4,0.36363636363636365,39.21574,33.623149999999995,4.24331,1.34928,12.46218,1.7803114285714285,5.602248571428571,0.14261084962313603,14400.0,3420.0,4740.0,4778.877
2026-03-09 04:00:00+00:00,DMU50_001,0.8208333333333333,0.9809644045226593,0.6666666666666666,0.5368055213637886,8,12,4,0.3333333333333333,41.72722,36.77408,4.09504,0.8581000000000001,15.44525,1.93065625,5.2159025,0.1187028515199431,14400.0,2580.0,5220.0,5321.294
2026-03-09 08:00:00+00:00,DMU50_001,0.8291666666666667,0.9872354648532076,0.6428571428571429,0.5262317611762187,9,14,5,0.35714285714285715,42.67894,37.92564,3.51201,1.24129,18.82565,2.091738888888889,4.742104444444444,0.11137343148634903,14400.0,2460.0,6120.0,6199.129
2026-03-09 12:00:00+00:00,DMU50_001,0.8541666666666666,0.9865167208396353,0.6923076923076923,0.5833728685734382,9,13,4,0.3076923076923077,43.728629999999995,39.12483,3.9014100000000003,0.7023900000000001,17.75009,1.9722322222222222,4.858736666666666,0.10528113961036513,14400.0,2100.0,5580.0,5656.265
2026-03-09 16:00:00+00:00,DMU50_001,0.8333333333333334,0.9732876155604618,0.6923076923076923,0.5615120859002665,9,13,4,0.3076923076923077,41.6711,36.40565,4.34928,0.91617,16.69704,1.8552266666666668,4.630122222222223,0.12635735557736658,14400.0,2400.0,5580.0,5733.146000000001
2026-03-09 20:00:00+00:00,DMU50_001,0.7916666666666666,0.9806805923310777,0.6428571428571429,0.49909637288278064,9,14,5,0.35714285714285715,42.9169,38.42375,2.9028799999999997,1.59027,16.95275,1.883638888888889,4.768544444444444,0.10469418807043379,14400.0,3000.0,5940.0,6057.018
2026-03-10 00:00:00+00:00,DMU50_001,0.8125,0.9797287643438415,0.6666666666666666,0.5306864140195808,10,15,5,0.3333333333333333,44.5363,40.15542,3.05564,1.32524,20.82025,2.0820250000000002,4.4536299999999995,0.098366501033988,14400.0,2700.0,6960.0,7104.007
2026-03-10 04:00:00+00:00,DMU50_001,0.8708333333333333,0.989845831511742,0.6470588235294118,0.5577587173150723,11,17,6,0.35294117647058826,47.37719,43.25165,3.43646,0.68908,23.48383,2.1348936363636364,4.307017272727273,0.08707861314695954,14400.0,1860.0,8160.0,8243.708
2026-03-10 08:00:00+00:00,DMU50_001,0.825,0.97727337076199,0.6666666666666666,0.5375003539190943,10,15,5,0.3333333333333333,43.93981,39.65739,3.19147,1.09095,19.79882,1.979882,4.393981,0.09746104955847557,14400.0,2520.0,6420.0,6569.298000000001
2026-03-10 12:00:00+00:00,DMU50_001,0.85,0.9724987484143712,0.7272727272727273,0.6011810444743386,8,11,3,0.2727272727272727,41.54257,36.389359999999996,4.3432,0.8100099999999999,15.43439,1.92929875,5.19282125,0.1240464901425213,14400.0,2160.0,4800.0,4935.739
2026-03-10 16:00:00+00:00,DMU50_001,0.7583333333333333,0.9859873706174256,0.6666666666666666,0.49847139292325404,10,15,5,0.3333333333333333,41.89833,36.318079999999995,3.86273,1.71752,19.74623,1.974623,4.189833,0.1331854992788495,14400.0,3480.0,6540.0,6632.945
2026-03-10 20:00:00+00:00,DMU50_001,0.8125,0.9799319731224259,0.6153846153846154,0.48996598656121293,8,13,5,0.38461538461538464,43.53407,38.94337,3.78011,0.8105899999999999,16.27785,2.03473125,5.44175875,0.10545074237258313,14400.0,2700.0,6000.0,6122.874
2026-03-11 00:00:00+00:00,DMU50_001,0.7916666666666666,0.9911522764684119,0.6666666666666666,0.523108145913884,8,12,4,0.3333333333333333,40.67701,35.35461,3.85465,1.46775,16.80705,2.10088125,5.08462625,0.13084540874562806,14400.0,3000.0,5280.0,5327.133
2026-03-11 04:00:00+00:00,DMU50_001,0.8291666666666667,0.9913735875850782,0.6666666666666666,0.5480092886928627,10,15,5,0.3333333333333333,44.62889,39.668459999999996,4.73186,0.22857,20.405,2.0405,4.462889,0.11114840633499962,14400.0,2460.0,6780.0,6838.996
2026-03-11 08:00:00+00:00,DMU50_001,0.8458333333333333,0.9775062010549629,0.6666666666666666,0.5512048855948818,8,12,4,0.3333333333333333,42.836999999999996,38.44533,4.15761,0.23406,16.56174,2.0702175,5.3546249999999995,0.10252048462777508,14400.0,2220.0,5520.0,5647.023
2026-03-11 12:00:00+00:00,DMU50_001,0.7791666666666667,0.9885866699748782,0.6666666666666666,0.513515853570284,8,12,4,0.3333333333333333,41.03533,36.3565,3.5111,1.16773,15.63415,1.95426875,5.12941625,0.11401955339459922,14400.0,3180.0,5100.0,5158.88
2026-03-11 16:00:00+00:00,DMU50_001,0.8125,0.9951295841730932,0.7272727272727273,0.5880311179204641,8,11,3,0.2727272727272727,41.26719,36.678889999999996,3.14269,1.44561,16.45656,2.05707,5.15839875,0.11118518125416342,14400.0,2700.0,5220.0,5245.548
2026-03-11 20:00:00+00:00,DMU50_001,0.8375,0.9783597783885231,0.6666666666666666,0.5462508762669254,10,15,5,0.3333333333333333,44.60197,39.48093,4.50004,0.621,19.97994,1.9979939999999998,4.460197,0.11481645317460194,14400.0,2340.0,6780.0,6929.966
2026-03-12 00:00:00+00:00,DMU50_001,0.7875,0.9932416950407081,0.6428571428571429,0.5028286081143585,9,14,5,0.35714285714285715,42.02689,36.37733,4.25425,1.39531,17.70268,1.9669644444444445,4.669654444444444,0.1344272678754007,14400.0,3060.0,6060.0,6101.234
2026-03-12 04:00:00+00:00,DMU50_001,0.8041666666666667,0.9910371489640009,0.6666666666666666,0.5313060270834782,10,15,5,0.3333333333333333,43.19586,38.40398,3.70366,1.08822,18.30738,1.8307379999999998,4.319586,0.11093377930199791,14400.0,2820.0,6240.0,6296.434
2026-03-12 08:00:00+00:00,DMU50_001,0.7625,0.9749554306088863,0.6666666666666666,0.4956023438928505,8,12,4,0.3333333333333333,40.923249999999996,36.08992,3.1044799999999997,1.72885,17.32976,2.16622,5.1154062499999995,0.11810718845643982,14400.0,3420.0,5460.0,5600.256
2026-03-12 12:00:00+00:00,DMU50_001,0.7875,0.980577773598165,0.6428571428571429,0.4964174978840711,9,14,5,0.35714285714285715,44.0887,38.77672,3.96561,1.34637,20.0032,2.2225777777777775,4.898744444444445,0.1204839335249168,14400.0,3060.0,7080.0,7220.233
2026-03-12 16:00:00+00:00,DMU50_001,0.825,0.9763843263130024,0.7272727272727273,0.5858305957878015,8,11,3,0.2727272727272727,41.567840000000004,37.09862,3.6027199999999997,0.8665,16.50651,2.06331375,5.1959800000000005,0.10751629144069068,14400.0,2520.0,5100.0,5223.353
2026-03-12 20:00:00+00:00,DMU50_001,0.8333333333333334,0.9916402761079985,0.6428571428571429,0.5312358622007136,9,14,5,0.35714285714285715,42.75389,38.18914,3.85509,0.7096600000000001,17.589640000000003,1.9544044444444448,4.750432222222222,0.10676806250846414,14400.0,2400.0,6060.0,6111.0869999999995
2026-03-13 00:00:00+00:00,DMU50_001,0.8,0.9642851347874362,0.6428571428571429,0.495918069319253,9,14,5,0.35714285714285715,43.02317,37.4364,3.75889,1.82788,18.38187,2.04243,4.780352222222223,0.12985491306196173,14400.0,2880.0,6240.0,6471.115
2026-03-13 04:00:00+00:00,DMU50_001,0.7625,0.9769470404984424,0.7142857142857143,0.5320872274143302,10,14,4,0.2857142857142857,41.48786,35.695589999999996,3.97459,1.81768,19.008020000000002,1.900802,4.148785999999999,0.13961361227115596,14400.0,3420.0,5880.0,6018.75
2026-03-13 08:00:00+00:00,DMU50_001,0.7708333333333334,0.9923036925605008,0.6153846153846154,0.4707081618556222,8,13,5,0.38461538461538464,41.25211,36.37234,3.42327,1.4565000000000001,16.02809,2.00351125,5.15651375,0.11829140376092279,14400.0,3300.0,6000.0,6046.536
2026-03-13 12:00:00+00:00,DMU50_001,0.8666666666666667,0.9800192737123831,0.6666666666666666,0.5662333581449324,10,15,5,0.3333333333333333,45.69368,41.7561,3.12448,0.8130999999999999,20.35252,2.035252,4.569368,0.08617340516237694,14400.0,1920.0,6720.0,6857.008
2026-03-13 16:00:00+00:00,DMU50_001,0.8125,0.9917255793368878,0.6666666666666666,0.5371846888074808,10,15,5,0.3333333333333333,42.73435,36.85597,5.0215499999999995,0.85683,19.6999,1.96999,4.273435,0.1375563217879762,14400.0,2700.0,6420.0,6473.5650000000005
2026-03-13 20:00:00+00:00,DMU50_001,0.7625,0.9899233097203369,0.7272727272727273,0.548957471754005,8,11,3,0.2727272727272727,40.75893,36.03456,2.91213,1.8122399999999999,16.804949999999998,2.1006187499999998,5.09486625,0.11591005946426954,14400.0,3420.0,5160.0,5212.525000000001
2026-03-14 00:00:00+00:00,DMU50_001,0.7625,0.9745403489889359,0.6428571428571429,0.477698796066898,9,14,5,0.35714285714285715,42.98829,37.50821,4.007899999999999,1.47218,19.4326,2.159177777777778,4.7764766666666665,0.1274784365695867,14400.0,3420.0,6780.0,6957.126
2026-03-14 04:00:00+00:00,DMU50_001,0.8041666666666667,0.9841219599312302,0.6923076923076923,0.547890975769406,9,13,4,0.3076923076923077,41.75927,36.60846,3.2177000000000002,1.93311,18.30296,2.033662222222222,4.639918888888889,0.12334530752094086,14400.0,2820.0,5640.0,5730.996999999999
2026-03-14 08:00:00+00:00,DMU50_001,0.7833333333333333,0.959786683047026,0.6666666666666666,0.5012219344801135,10,15,5,0.3333333333333333,43.60613,38.37833,3.77366,1.45414,20.099140000000002,2.009914,4.360613,0.11988681407866279,14400.0,3120.0,6600.0,6876.528
2026-03-14 12:00:00+00:00,DMU50_001,0.7958333333333333,0.9716225846897896,0.6666666666666666,0.5154997602104161,10,15,5,0.3333333333333333,43.76213,38.9583,3.56177,1.24206,20.48203,2.048203,4.376213,0.10977139366845261,14400.0,2940.0,6600.0,6792.761
2026-03-14 16:00:00+00:00,DMU50_001,0.8333333333333334,0.9847288534830503,0.625,0.5128796111890886,10,16,6,0.375,44.51933,39.58971,4.15832,0.7713,18.41256,1.841256,4.4519329999999995,0.11072987845953657,14400.0,2400.0,6900.0,7007.004999999999
2026-03-14 20:00:00+00:00,DMU50_001,0.8375,0.970892161765082,0.6666666666666666,0.5420814569855041,10,15,5,0.3333333333333333,44.32322,38.98917,3.8168499999999996,1.5171999999999999,19.77806,1.977806,4.432322,0.12034437028717677,14400.0,2340.0,6720.0,6921.469
2026-03-15 00:00:00+00:00,DMU50_001,0.7208333333333333,0.9733753624588872,0.7,0.4911489849740468,7,10,3,0.3,37.772980000000004,32.36761,3.78066,1.62471,13.04411,1.8634442857142857,5.396140000000001,0.14310149741958406,14400.0,4020.0,4140.0,4253.241
2026-03-15 04:00:00+00:00,DMU50_001,0.8416666666666667,0.9759856446761597,0.6875,0.564750026685007,11,16,5,0.3125,45.65457,42.09485,2.0548,1.50492,22.63401,2.057637272727273,4.150415454545454,0.07797072669833492,14400.0,2280.0,7260.0,7438.634
2026-03-15 08:00:00+00:00,DMU50_001,0.7166666666666667,0.9947397692103257,0.6428571428571429,0.4582908222433286,9,14,5,0.35714285714285715,40.16107,34.67886,3.26683,2.2153799999999997,17.01592,1.890657777777778,4.462341111111112,0.1365055761711528,14400.0,4080.0,5940.0,5971.411
2026-03-15 12:00:00+00:00,DMU50_001,0.8375,0.9773520275732948,0.6428571428571429,0.5261993505595507,9,14,5,0.35714285714285715,43.07218,37.79245,4.15592,1.12381,16.74797,1.8608855555555555,4.785797777777778,0.1225786575000383,14400.0,2340.0,5880.0,6016.256
2026-03-15 16:00:00+00:00,DMU50_001,0.7791666666666667,0.9829711942631929,0.7,0.5361288722043831,7,10,3,0.3,39.68841,34.89396,3.4423500000000002,1.3520999999999999,14.02477,2.0035385714285714,5.669772857142857,0.1208022694786715,14400.0,3180.0,4620.0,4700.036
2026-03-15 20:00:00+00:00,DMU50_001,0.7333333333333333,0.9909467520874905,0.6875,0.49960232084410977,11,16,5,0.3125,43.3176,37.97952,3.90855,1.42953,22.95006,2.086369090909091,3.9379636363636363,0.12323120394481689,14400.0,3840.0,7620.0,7689.616
2026-03-16 00:00:00+00:00,DMU50_001,0.7875,0.9906328946728626,0.6153846153846154,0.4800759412645411,8,13,5,0.38461538461538464,41.52558,36.24944,3.73715,1.53899,15.83221,1.97902625,5.1906975,0.12705758715471283,14400.0,3060.0,5460.0,5511.628
2026-03-16 04:00:00+00:00,DMU50_001,0.8416666666666667,0.9771446454307411,0.6666666666666666,0.5482867177139158,10,15,5,0.3333333333333333,44.68957,39.7444,3.5210800000000004,1.42409,19.89986,1.989986,4.4689570000000005,0.11065602108053402,14400.0,2280.0,6660.0,6815.777
2026-03-16 08:00:00+00:00,DMU50_001,0.7666666666666667,0.976010603882948,0.6923076923076923,0.5180363974455647,9,13,4,0.3076923076923077,41.00839,35.552530000000004,4.57549,0.88037,17.72008,1.9688977777777776,4.556487777777778,0.1330425310527919,14400.0,3360.0,5580.0,5717.151
2026-03-16 12:00:00+00:00,DMU50_001,0.8,0.995873080305798,0.6923076923076923,0.5515604752462882,9,13,4,0.3076923076923077,41.71967,36.4788,4.5298300000000005,0.71104,16.73645,1.8596055555555557,4.635518888888889,0.1256210799366342,14400.0,2880.0,5520.0,5542.875
2026-03-16 16:00:00+00:00,DMU50_001,0.8333333333333334,0.9873006363905628,0.625,0.5142190814534181,10,16,6,0.375,44.95208,40.52917,3.1802,1.24271,19.9999,1.99999,4.495208,0.09839166507979163,14400.0,2400.0,7080.0,7171.068
