bucket_start,machine_id,cycle_energy_per_good_part_kwh,availability,performance,quality
2026-03-08 12:00:00+00:00,DMU50_001,1.8365783333333332,0.8041666666666667,0.9939518264681436,0.6
2026-03-08 16:00:00+00:00,DMU50_001,1.9267383333333332,0.7833333333333333,0.9884730315726524,0.7058823529411765
2026-03-08 20:00:00+00:00,DMU50_001,2.043557,0.8333333333333334,0.9890527170985433,0.6666666666666666
2026-03-09 00:00:00+00:00,DMU50_001,1.7803114285714283,0.7625,0.9918648251461588,0.6363636363636364
2026-03-09 04:00:00+00:00,DMU50_001,1.93065625,0.8208333333333333,0.9809644045226592,0.6666666666666666
2026-03-09 08:00:00+00:00,DMU50_001,2.091738888888889,0.8291666666666667,0.9872354648532076,0.6428571428571429
2026-03-09 12:00:00+00:00,DMU50_001,1.9722322222222224,0.8541666666666666,0.9865167208396352,0.6923076923076923
2026-03-09 16:00:00+00:00,DMU50_001,1.8552266666666668,0.8333333333333334,0.9732876155604618,0.6923076923076923
2026-03-09 20:00:00+00:00,DMU50_001,1.883638888888889,0.7916666666666666,0.9806805923310776,0.6428571428571429
2026-03-10 00:00:00+00:00,DMU50_001,2.082025,0.8125,0.9797287643438416,0.6666666666666666
2026-03-10 04:00:00+00:00,DMU50_001,2.1348936363636364,0.8708333333333333,0.989845831511742,0.6470588235294118
2026-03-10 08:00:00+00:00,DMU50_001,1.979882,0.825,0.97727337076199,0.6666666666666666
2026-03-10 12:00:00+00:00,DMU50_001,1.92929875,0.85,0.9724987484143712,0.7272727272727273
2026-03-10 16:00:00+00:00,DMU50_001,1.974623,0.7583333333333333,0.9859873706174256,0.6666666666666666
2026-03-10 20:00:00+00:00,DMU50_001,2.03473125,0.8125,0.979931973122426,0.6153846153846154
2026-03-11 00:00:00+00:00,DMU50_001,2.10088125,0.7916666666666666,0.991152276468412,0.6666666666666666
2026-03-11 04:00:00+00:00,DMU50_001,2.0405,0.8291666666666667,0.9913735875850782,0.6666666666666666
2026-03-11 08:00:00+00:00,DMU50_001,2.0702175,0.8458333333333333,0.9775062010549628,0.6666666666666666
2026-03-11 12:00:00+00:00,DMU50_001,1.95426875,0.7791666666666667,0.9885866699748782,0.6666666666666666
2026-03-11 16:00:00+00:00,DMU50_001,2.05707,0.8125,0.9951295841730932,0.7272727272727273
2026-03-11 20:00:00+00:00,DMU50_001,1.997994,0.8375,0.9783597783885232,0.6666666666666666
2026-03-12 00:00:00+00:00,DMU50_001,1.9669644444444443,0.7875,0.993241695040708,0.6428571428571429
2026-03-12 04:00:00+00:00,DMU50_001,1.830738,0.8041666666666667,0.9910371489640007,0.6666666666666666
2026-03-12 08:00:00+00:00,DMU50_001,2.16622,0.7625,0.9749554306088865,0.6666666666666666
2026-03-12 12:00:00+00:00,DMU50_001,2.222577777777777,0.7875,0.980577773598165,0.6428571428571429
2026-03-12 16:00:00+00:00,DMU50_001,2.06331375,0.825,0.9763843263130024,0.7272727272727273
2026-03-12 20:00:00+00:00,DMU50_001,1.9544044444444448,0.8333333333333334,0.9916402761079984,0.6428571428571429
2026-03-13 00:00:00+00:00,DMU50_001,2.04243,0.8,0.9642851347874362,0.6428571428571429
2026-03-13 04:00:00+00:00,DMU50_001,1.900802,0.7625,0.9769470404984424,0.7142857142857143
2026-03-13 08:00:00+00:00,DMU50_001,2.00351125,0.7708333333333334,0.9923036925605008,0.6153846153846154
2026-03-13 12:00:00+00:00,DMU50_001,2.035252,0.8666666666666667,0.9800192737123832,0.6666666666666666
2026-03-13 16:00:00+00:00,DMU50_001,1.96999,0.8125,0.9917255793368878,0.6666666666666666
2026-03-13 20:00:00+00:00,DMU50_001,2.10061875,0.7625,0.9899233097203368,0.7272727272727273
2026-03-14 00:00:00+00:00,DMU50_001,2.159177777777778,0.7625,0.974540348988936,0.6428571428571429
2026-03-14 04:00:00+00:00,DMU50_001,2.033662222222222,0.8041666666666667,0.9841219599312302,0.6923076923076923
2026-03-14 08:00:00+00:00,DMU50_001,2.009914,0.7833333333333333,0.959786683047026,0.6666666666666666
2026-03-14 12:00:00+00:00,DMU50_001,2.048203,0.7958333333333333,0.9716225846897896,0.6666666666666666
2026-03-14 16:00:00+00:00,DMU50_001,1.841256,0.8333333333333334,0.9847288534830504,0.625
2026-03-14 20:00:00+00:00,DMU50_001,1.977806,0.8375,0.970892161765082,0.6666666666666666
2026-03-15 00:00:00+00:00,DMU50_001,1.8634442857142857,0.7208333333333333,0.9733753624588872,0.7
2026-03-15 04:00:00+00:00,DMU50_001,2.057637272727273,0.8416666666666667,0.9759856446761596,0.6875
2026-03-15 08:00:00+00:00,DMU50_001,1.890657777777778,0.7166666666666667,0.9947397692103256,0.6428571428571429
2026-03-15 12:00:00+00:00,DMU50_001,1.8608855555555557,0.8375,0.9773520275732948,0.6428571428571429
2026-03-15 16:00:00+00:00,DMU50_001,2.0035385714285714,0.7791666666666667,0.9829711942631928,0.7
2026-03-15 20:00:00+00:00,DMU50_001,2.086369090909091,0.7333333333333333,0.9909467520874904,0.6875
2026-03-16 00:00:00+00:00,DMU50_001,1.97902625,0.7875,0.9906328946728626,0.6153846153846154
2026-03-16 04:00:00+00:00,DMU50_001,1.989986,0.8416666666666667,0.9771446454307412,0.6666666666666666
2026-03-16 08:00:00+00:00,DMU50_001,1.9688977777777776,0.7666666666666667,0.976010603882948,0.6923076923076923
2026-03-16 12:00:00+00:00,DMU50_001,1.859605555555556,0.8,0.995873080305798,0.6923076923076923
2026-03-16 16:00:00+00:00,DMU50_001,1.99999,0.8333333333333334,0.9873006363905628,0.625
2026-03-16 20:00:00+00:00,DMU50_001,2.27567875,0.7875,0.9572436432272294,0.6666666666666666
2026-03-17 00:00:00+00:00,DMU50_001,1.964841111111111,0.8083333333333333,0.983565987230564,0.6923076923076923
2026-03-17 04:00:00+00:00,DMU50_001,2.045505714285714,0.75,0.9797506255867054,0.6363636363636364
2026-03-17 08:00:00+00:00,DMU50_001,2.01858125,0.8,0.9910121010563716,0.6666666666666666
2026-03-17 12:00:00+00:00,DMU50_001,1.9865216666666663,0.8666666666666667,0.9828409029617738,0.7058823529411765
2026-03-17 16:00:00+00:00,DMU50_001,1.8737636363636363,0.8375,0.9832698304901142,0.6470588235294118
2026-03-17 20:00:00+00:00,DMU50_001,1.9015222222222223,0.8458333333333333,0.9989181928507213,0.6923076923076923
2026-03-18 00:00:00+00:00,DMU50_001,1.917883,0.7791666666666667,0.9979509623382432,0.6666666666666666
2026-03-18 04:00:00+00:00,DMU50_001,1.856324,0.825,0.991010930249948,0.6666666666666666
2026-03-18 08:00:00+00:00,DMU50_001,2.1019425,0.8208333333333333,0.9873427560377586,0.6153846153846154
2026-03-18 12:00:00+00:00,DMU50_001,2.045681,0.8,0.9660613239323618,0.6666666666666666
2026-03-18 16:00:00+00:00,DMU50_001,2.14868,0.8541666666666666,0.970726325051894,0.6666666666666666
2026-03-18 20:00:00+00:00,DMU50_001,2.12303125,0.7458333333333333,0.9698935687876564,0.7272727272727273
2026-03-19 00:00:00+00:00,DMU50_001,1.99346,0.7791666666666667,0.993621147063528,0.6363636363636364
2026-03-19 04:00:00+00:00,DMU50_001,2.11493625,0.7833333333333333,0.9928715694218794,0.6666666666666666
2026-03-19 08:00:00+00:00,DMU50_001,2.218659090909091,0.875,0.9775712328471776,0.6875
2026-03-19 12:00:00+00:00,DMU50_001,2.023899,0.775,0.9821402264101078,0.6666666666666666
2026-03-19 16:00:00+00:00,DMU50_001,2.033252857142857,0.7958333333333333,0.9769069400018284,0.6363636363636364
2026-03-19 20:00:00+00:00,DMU50_001,2.0188011111111117,0.7458333333333333,0.9847171892232552,0.6923076923076923
2026-03-20 00:00:00+00:00,DMU50_001,2.112683333333333,0.7666666666666667,0.9907676482308604,0.6666666666666666
2026-03-20 04:00:00+00:00,DMU50_001,2.2400075,0.8291666666666667,0.9703324770437078,0.6153846153846154
2026-03-20 08:00:00+00:00,DMU50_001,2.0312477777777778,0.7291666666666666,0.9813486340201208,0.6923076923076923
2026-03-20 12:00:00+00:00,DMU50_001,1.8822144444444444,0.7458333333333333,0.979276980090782,0.6428571428571429
2026-03-20 16:00:00+00:00,DMU50_001,1.8533885714285716,0.7875,0.975396344415318,0.7
2026-03-20 20:00:00+00:00,DMU50_001,2.023184,0.8333333333333334,0.978128974610171,0.6666666666666666
2026-03-21 00:00:00+00:00,DMU50_001,2.1241577777777776,0.8166666666666667,0.9831083133401152,0.6428571428571429
2026-03-21 04:00:00+00:00,DMU50_001,2.248825,0.8041666666666667,0.9787484352259392,0.6666666666666666
2026-03-21 08:00:00+00:00,DMU50_001,2.044286,0.8333333333333334,0.979434686060224,0.6666666666666666
2026-03-21 12:00:00+00:00,DMU50_001,2.07040625,0.825,0.9699274170982872,0.6666666666666666
2026-03-21 16:00:00+00:00,DMU50_001,2.23179375,0.7666666666666667,0.9844297733264992,0.6666666666666666
2026-03-21 20:00:00+00:00,DMU50_001,1.97245,0.8166666666666667,0.977589627805686,0.7142857142857143
2026-03-22 00:00:00+00:00,DMU50_001,1.92909,0.7625,0.970438592032237,0.6428571428571429
2026-03-22 04:00:00+00:00,DMU50_001,2.020512857142857,0.7625,0.9776991768144208,0.6363636363636364
2026-03-22 08:00:00+00:00,DMU50_001,2.04795,0.8291666666666667,0.9904519612381304,0.6875
2026-03-22 12:00:00+00:00,DMU50_001,1.9860777777777776,0.7916666666666666,0.9913909498280644,0.6428571428571429
2026-03-22 16:00:00+00:00,DMU50_001,2.078602222222222,0.7791666666666667,0.9683059487426746,0.6923076923076923
2026-03-22 20:00:00+00:00,DMU50_001,1.9978,0.8166666666666667,0.97775007485899,0.6428571428571429
2026-03-23 00:00:00+00:00,DMU50_001,2.182552857142857,0.7833333333333333,0.9843873639999444,0.7
2026-03-23 04:00:00+00:00,DMU50_001,2.225535555555556,0.825,0.9692500665171616,0.6923076923076923
2026-03-23 08:00:00+00:00,DMU50_001,2.0461577777777777,0.8333333333333334,0.9934368239110504,0.6428571428571429
2026-03-23 12:00:00+00:00,DMU50_001,1.999471111111111,0.8291666666666667,0.9805641408041426,0.6923076923076923
2026-03-23 16:00:00+00:00,DMU50_001,1.81604625,0.8291666666666667,1.0017539868340906,0.6153846153846154
2026-03-23 20:00:00+00:00,DMU50_001,2.024735,0.7375,0.96495980362694,0.6666666666666666
2026-03-24 00:00:00+00:00,DMU50_001,1.974546,0.8416666666666667,0.97380465478625,0.6666666666666666
2026-03-24 04:00:00+00:00,DMU50_001,1.9090933333333333,0.8291666666666667,0.9918460960883012,0.7058823529411765
2026-03-24 08:00:00+00:00,DMU50_001,1.974251111111111,0.8333333333333334,0.9836263544340124,0.6428571428571429
2026-03-24 12:00:00+00:00,DMU50_001,2.040215,0.8125,0.9849456027523502,0.6666666666666666
2026-03-24 16:00:00+00:00,DMU50_001,1.94965,0.8,0.9763164369775412,0.6428571428571429
2026-03-24 20:00:00+00:00,DMU50_001,1.927586,0.825,0.985650094216553,0.7142857142857143
2026-03-25 00:00:00+00:00,DMU50_001,1.8925133333333333,0.7916666666666666,0.9798457373557456,0.6428571428571429
2026-03-25 04:00:00+00:00,DMU50_001,1.90686375,0.7666666666666667,0.9810830438938948,0.6666666666666666
2026-03-25 08:00:00+00:00,DMU50_001,1.89192,0.8083333333333333,0.986618936470758,0.6923076923076923
2026-03-25 12:00:00+00:00,DMU50_001,1.917306666666667,0.7291666666666666,0.9849456101981854,0.6428571428571429
2026-03-25 16:00:00+00:00,DMU50_001,1.99689375,0.7458333333333333,0.970982161329054,0.6666666666666666
2026-03-25 20:00:00+00:00,DMU50_001,2.1578514285714285,0.7333333333333333,0.9634271639556544,0.7
2026-03-26 00:00:00+00:00,DMU50_001,2.12227375,0.7333333333333333,0.9811665574829808,0.6153846153846154
2026-03-26 04:00:00+00:00,DMU50_001,1.90243375,0.7875,0.995264485817195,0.6666666666666666
2026-03-26 08:00:00+00:00,DMU50_001,1.9733444444444448,0.7708333333333334,0.9921000588025972,0.6923076923076923
2026-03-26 12:00:00+00:00,DMU50_001,2.0419622222222222,0.8125,0.989846686888868,0.6428571428571429
2026-03-26 16:00:00+00:00,DMU50_001,2.0689488888888885,0.8,0.992003194565208,0.6923076923076923
2026-03-26 20:00:00+00:00,DMU50_001,2.11781625,0.7416666666666667,0.976441539631321,0.6666666666666666
2026-03-27 00:00:00+00:00,DMU50_001,2.070803333333333,0.775,0.97310543007574,0.6923076923076923
2026-03-27 04:00:00+00:00,DMU50_001,2.0062714285714285,0.7375,0.9928537284449904,0.6363636363636364
2026-03-27 08:00:00+00:00,DMU50_001,1.917717,0.8583333333333333,0.9760286426867064,0.6666666666666666
2026-03-27 12:00:00+00:00,DMU50_001,2.0197022222222225,0.7625,0.9707630026891838,0.6923076923076923
2026-03-27 16:00:00+00:00,DMU50_001,2.074379,0.7625,0.9786179018741518,0.6666666666666666
2026-03-27 20:00:00+00:00,DMU50_001,2.0542700000000003,0.7958333333333333,0.975525215808154,0.6666666666666666
2026-03-28 00:00:00+00:00,DMU50_001,2.14642625,0.8166666666666667,0.9809742197002412,0.6153846153846154
2026-03-28 04:00:00+00:00,DMU50_001,2.0462675,0.775,0.990957113511116,0.7272727272727273
2026-03-28 08:00:00+00:00,DMU50_001,1.921476,0.8083333333333333,1.0038063292291366,0.6666666666666666
2026-03-28 12:00:00+00:00,DMU50_001,2.157635,0.7875,0.9793419826330022,0.6666666666666666
2026-03-28 16:00:00+00:00,DMU50_001,1.864828,0.8291666666666667,0.98951438697964,0.625
2026-03-28 20:00:00+00:00,DMU50_001,2.078118888888889,0.8083333333333333,0.9750629347261386,0.6923076923076923
2026-03-29 00:00:00+00:00,DMU50_001,1.902266,0.7333333333333333,0.9733164241082292,0.6666666666666666
2026-03-29 04:00:00+00:00,DMU50_001,2.005622,0.7208333333333333,0.9828621878935948,0.6666666666666666
2026-03-29 08:00:00+00:00,DMU50_001,1.948882,0.8,1.0005640347700429,0.6666666666666666
2026-03-29 12:00:00+00:00,DMU50_001,2.0716933333333336,0.825,0.979863014510138,0.6428571428571429
2026-03-29 16:00:00+00:00,DMU50_001,1.902566,0.775,1.0027574174264016,0.7142857142857143
2026-03-29 20:00:00+00:00,DMU50_001,1.99808625,0.725,0.9674793727088092,0.6153846153846154
2026-03-30 00:00:00+00:00,DMU50_001,2.0339272727272726,0.8166666666666667,0.9736744178238376,0.6875
2026-03-30 04:00:00+00:00,DMU50_001,1.920135555555556,0.8125,0.978188053194986,0.6428571428571429
2026-03-30 08:00:00+00:00,DMU50_001,1.964858888888889,0.7916666666666666,0.9733762409674872,0.6923076923076923
2026-03-30 12:00:00+00:00,DMU50_001,1.87499,0.7416666666666667,1.001962839901977,0.6666666666666666
2026-03-30 16:00:00+00:00,DMU50_001,2.00719,0.8,0.9737801248433456,0.6923076923076923
2026-03-30 20:00:00+00:00,DMU50_001,1.991743,0.85,0.997708853361598,0.6666666666666666
2026-03-31 00:00:00+00:00,DMU50_001,1.9632114285714288,0.825,1.0012764188347605,0.6363636363636364
2026-03-31 04:00:00+00:00,DMU50_001,1.899376666666667,0.6833333333333333,0.9593591480890766,0.6
